createdAtUnix,temp,humidity,precip
1420070400,-0.115825063270524,0.04816900173165095,0.0
1420074000,-0.08513947645505127,0.049853270480682,0.0
1420077600,0.0009195223182132395,-0.06873219379718876,0.0
1420081200,0.11377940918093188,0.03465031856286771,0.0
1420084800,0.009022587829662143,0.010569974883409827,0.0
1420088400,-0.13297206468774192,-0.11353723412868533,0.0
1420092000,0.047653825474981204,-0.09964169123018962,0.0
1420095600,-0.011605410391048565,-0.0686881375176398,0.0
1420099200,0.003518203851680113,0.04841928712728816,0.00019401751301219988
1420102800,0.09856769055363301,-0.058931512403802344,4.920829046410613e-05
1420106400,-0.06778153594044767,-0.17438396451058935,-0.00016140363867324023
1420110000,-0.13258753287212244,0.04254689439169823,-0.0004891175190453907
1420113600,0.08636885673796968,-0.026205514571039146,0.0006456285575343473
1420117200,0.11395174260044172,-0.11692198468214343,6.193629434824918e-05
1420120800,0.02657055753410731,0.12399939945321137,0.0
1420124400,0.0607609032634322,-0.027100411904129373,0.0
1420128000,0.053245662424753704,0.005131999807879595,0.0
1420131600,0.061273841817435226,-0.020804338558122026,0.0
1420135200,0.04125756016867399,-0.033632160722390836,0.0
1420138800,-0.02427803552238217,-0.006500851598403301,0.0
1420142400,-0.05062567734424306,-0.00469688129103929,0.0
1420146000,-0.06003429418473161,0.09129010405210636,0.0
1420149600,0.01916880910712848,-0.11243482545290817,0.0
1420153200,0.023476241086193284,0.050652654249319085,0.0
1420156800,0.1008164823740536,0.17551413530202353,0.0
1420160400,-0.007679262931716835,-0.01737540078599409,0.0
1420164000,0.08674472509620301,0.06486612909246503,0.0
1420167600,0.027342687749182915,0.026470530574187023,0.0
1420171200,0.0010412584294812177,-0.07036624024514992,0.0
1420174800,0.010948819803637377,0.008643995267632931,0.0
1420178400,0.08258918363225476,0.020292951315894925,0.0
1420182000,-0.026702213139234487,0.028345314516627695,0.0
1420185600,0.04937213799407658,-0.026808483876735067,0.0
1420189200,0.08670067598361442,0.08705934785709957,0.0
1420192800,0.09841855692116042,0.10153903326539648,0.0
1420196400,0.048974245836735264,0.1081732928050485,0.00018488446594899094
1420200000,0.018544646328031433,-0.02182897369287673,-0.00021483714618379668
1420203600,0.020078963956851936,0.05776423449211876,6.557263542930625e-05
1420207200,0.11763414103431202,0.055492630639804474,-0.001416312322324767
1420210800,-0.011667603434705853,-0.039774879445744205,-0.00043288104364236357
1420214400,-0.09249360307056875,0.08749877194095745,7.353420666626059e-05
1420218000,0.10268056067477005,-0.0954940988952302,-0.001216554209041168
1420221600,-0.03551098910496009,0.058405188350192816,-0.0001036288801795765
1420225200,0.11200165211367974,-0.07967143541641519,-0.00015180614934453412
1420228800,0.02348041741830187,0.017046835114669534,0.0
1420232400,0.03955558894728739,0.03779348243728009,0.0
1420236000,0.0651781195870953,0.06473953699324397,0.0
1420239600,0.09824495654126153,0.026990135557980466,0.0
1420243200,0.0339330884359903,-0.043797395218007296,0.0
1420246800,0.06631817428480247,0.04889654760278006,0.0
1420250400,-0.042255677420477866,0.10708212896012981,0.0
1420254000,0.07966319839212588,-0.04456029199302236,0.0
1420257600,0.11972966336837843,-0.0252831003563756,0.0
1420261200,-0.044449597166888566,-0.09275505030696252,0.0
1420264800,-0.028557283834263814,-0.014918072932601945,0.0
1420268400,-0.09036410918740856,0.0919688906406293,0.0
1420272000,-0.042125682058223646,0.0018454172492141652,0.0
1420275600,-0.02871063523949502,0.07673013835238862,0.0
1420279200,-0.04267517269166632,0.006037472073153083,0.0
1420282800,0.08824793005396714,0.00047193478453522175,0.0
1420286400,-0.0523642020176851,0.013695788074542747,0.0
1420290000,0.05936571526158829,0.10507915134603962,0.0
1420293600,-0.0637215931812456,0.1449823015577536,0.0
1420297200,0.013607154671994692,-0.05301096705876773,0.0
1420300800,-0.003273178039997049,-0.006343686652108715,0.0
1420304400,-0.09679313074297724,0.12138982656247066,0.0
1420308000,0.002337466909651198,-0.1489922284565779,0.0
1420311600,0.05729828348318122,-0.09120349472222244,0.0
1420315200,0.08547975936318508,-0.042914970265272245,0.0
1420318800,0.02054372620878908,-0.03371135027622074,0.0
1420322400,-0.010988142900075104,0.00837125954463147,0.0
1420326000,-0.03841292393710205,-0.03758332042518475,0.0
1420329600,0.06322185537688085,-0.004845895691218516,0.0
1420333200,0.0937134701497655,-0.04636975630660345,0.0
1420336800,0.003137764400381826,0.0004253835432592723,0.0
1420340400,-0.0724541769559579,0.030646629251052104,0.0
1420344000,0.12994426183473706,0.00946061036053436,0.0
1420347600,0.04613443034624609,0.020828374251095738,0.0
1420351200,-0.06800053116063864,0.06415558516629005,0.0
1420354800,0.07325964044778388,0.08013607764854669,0.0
1420358400,0.0346579137224694,0.15433621629890126,0.0
1420362000,-0.00902894597889059,0.12641384149556956,0.0
1420365600,-0.05741194284348694,0.0578070870327565,0.0
1420369200,0.09290995143450331,0.03386065891546508,0.0
1420372800,0.06343090506831928,-0.0865638608647572,0.0
1420376400,-0.033034274155372856,0.021742684769002096,0.0
1420380000,-0.09704466439836068,0.07552918474738846,0.0
1420383600,-0.01883329814195278,0.06778839996912467,0.0
1420387200,0.016184616458751577,-0.09083611535165659,0.0
1420390800,0.047283799207701094,0.007149179378615145,0.0
1420394400,0.19489440511000922,-0.022356609130241623,0.0
1420398000,0.07197976083483226,-0.12392629836577385,0.0
1420401600,0.08603420429213315,0.00517316842571347,0.0
1420405200,0.00222179796617894,-0.0005746891700084689,0.0
1420408800,0.00630345370564811,0.030707159129022443,0.0
1420412400,-0.001218334809585997,-0.011129196508676387,0.0
1420416000,-0.024573034394581583,0.06135685379439337,0.0
1420419600,-0.06530808399766386,0.002248939948401585,0.0
1420423200,-0.022772511849300514,0.04543254354392445,0.0
1420426800,0.023161209804051452,0.0837384301357531,0.0
1420430400,0.020886737036267533,-0.0223397246730741,0.0
1420434000,-0.03148852298386373,-0.10394844054218311,0.0
1420437600,-0.09927125810537163,0.04642513641437063,0.0
1420441200,0.022502744011383413,0.08715661114172235,0.0
1420444800,-0.04911200520579939,0.007692614080127669,0.0
1420448400,0.03849732576241749,-0.0944696192577652,0.0
1420452000,-0.055493818480961465,-0.061918614619145274,0.0
1420455600,-0.040018860177717386,0.03045030998647036,0.0
1420459200,-0.03187318053009136,-0.036907776282639304,0.0
1420462800,0.11846223779701859,0.0006010489269598907,0.0
1420466400,0.022571050923922087,0.06542919864752861,-0.00010504952533840067
1420470000,0.07517130683172013,-0.10247557945778141,-0.0001390606210878234
1420473600,-0.06605416413125909,0.08583364524419324,0.0002801490408271337
1420477200,-0.02764663102231779,0.09681925691688775,-0.0008830154260165979
1420480800,-0.059795162769027854,-0.06876842686033058,-0.0035572785806430862
1420484400,0.08237970281963669,-0.015229846104574563,0.004675034054815119
1420488000,0.034389144812518424,0.025585965485205975,0.0
1420491600,-0.07159314994739674,0.03227081194391701,0.0
1420495200,-0.07892994150618904,0.030651557480510405,0.0
1420498800,-0.06274005915308578,-0.053201384893327486,0.0
1420502400,0.030399511343400576,0.06497343302493164,0.0
1420506000,-0.016493974583770665,0.04433403564333105,0.0
1420509600,0.13530114618846412,-0.08754374751190142,0.0
1420513200,0.05449957655242699,0.09072034624036007,0.0
1420516800,0.004746168888178914,0.09517448322152688,0.0
1420520400,-0.005914008314036323,-0.14420390484070822,0.0
1420524000,0.01684124173482715,-0.07625429512638959,0.0
1420527600,-0.11655039495112973,-0.00210411543142186,0.0
1420531200,0.07405842558639009,-0.0932795296626523,0.0006759417803708333
1420534800,0.09938288507073167,0.03812608889512603,0.0006355420925872948
1420538400,0.03681034173617803,-0.04685618994871277,-0.00013823236610549516
1420542000,-0.058720769673477946,-0.08269914384020183,0.0024180547170436495
1420545600,-0.04135925836934007,-0.04450588994169635,0.00047240008168558667
1420549200,0.022857695941596035,-0.001910184589206665,-0.0012271116360464684
1420552800,0.028498386827060074,0.029759322158497525,-0.012228966340640857
1420556400,0.08809144267881308,0.00968441762141481,0.00046181336092721015
1420560000,0.08661657729300032,-0.012178590858312077,-0.009150839049140047
1420563600,-0.04795865643047392,0.07213227401538802,-0.013699439575315941
1420567200,0.003083443150991627,0.08448884550625735,-0.008321788404996644
1420570800,-0.04476053903118782,0.08710453700717835,-0.007057076109927396
1420574400,-0.0736711079276624,-0.006172461206574553,0.0
1420578000,0.002813143896677417,0.0058490078089761255,0.0
1420581600,-0.004517970453964182,0.02869753620197457,0.0
1420585200,-0.05348137988779911,-0.008691418903467252,0.0
1420588800,-0.038673463360805016,-0.06716712162389626,0.0
1420592400,0.06172980640751291,-0.026285365763627055,0.0
1420596000,-0.16692777649469548,-0.030889144854540973,0.0
1420599600,-0.013566544808426784,0.017871557632659574,0.0
1420603200,0.019272361101311475,0.013293380642011243,0.0
1420606800,0.027300708340213475,-0.0658941415183989,0.0
1420610400,0.10328684579192782,-0.11246346407138219,0.0
1420614000,-0.04103229296527999,-0.02067416428205604,0.0
1420617600,-0.017804732805728918,-0.0019776696753268652,0.0
1420621200,-0.03258968835627485,0.012322965895577909,0.0
1420624800,-0.02887287659503812,-0.02752834221468703,0.0
1420628400,0.03958468005016158,0.03539765160324748,0.0
1420632000,-0.036591337116924194,-0.037676461617920154,0.0
1420635600,-0.013182880087938997,-0.026411936404734604,0.0
1420639200,-0.027900042799558378,-0.08932616006119787,0.004544037440635196
1420642800,-0.012043974772076638,-0.02197724229380782,-0.0001709999581132049
1420646400,0.002539654127609481,0.053655148741704295,0.0017266718258597824
1420650000,0.023430633956579072,0.13171377599677214,0.0002863475967765927
1420653600,-0.12487790061007331,-0.0344339197674941,-0.0015723207753123025
1420657200,-0.07178104876759406,0.0006719157794492503,0.00018694221794689214
1420660800,-0.00403349254851193,0.024417599741823892,0.0
1420664400,0.048333621608598776,-0.02176029549744385,0.0
1420668000,-0.023228452662088728,0.01595480299403107,0.0
1420671600,0.15010683999106078,0.018086905772960904,0.0
1420675200,0.04969861399442266,-0.010186687200786082,0.0
1420678800,0.024018840336854197,-0.05052506310512683,0.0
1420682400,-0.024463142700870577,-0.06516414194062747,0.0
1420686000,-0.10583174926044236,0.039280624551807364,0.0
1420689600,-0.06172498124585957,0.08113844395678882,0.0
1420693200,0.001995001713641642,-0.07792915825260138,0.0
1420696800,0.07378211373442412,0.01997172873311115,0.0
1420700400,0.03235973009420334,-0.034527121627391466,0.0
1420704000,-0.05408662661247021,0.037545703429543664,0.0
1420707600,0.04993781979921863,-0.10312116421199136,0.0
1420711200,0.02136699500254835,0.02954393589652682,0.0
1420714800,-0.07774107504713257,-0.017206996709042244,0.0
1420718400,-0.0659097257110659,0.10020791936960904,0.0
