date,temp,humidity,precip
2015-01-01 00:00:00,22.492178030133637,82.98689536876122,0.0
2015-01-01 01:00:00,22.296890480611918,84.09061298518174,0.0
2015-01-01 02:00:00,22.104959634909367,84.99077152702392,0.0
2015-01-01 03:00:00,21.939261215448298,86.03334252621936,0.0
2015-01-01 04:00:00,21.97349890549991,84.91089224838777,0.0
2015-01-01 05:00:00,22.098287720482226,84.9614973727501,0.0
2015-01-01 06:00:00,22.28782066434064,85.01527504715828,0.0
2015-01-01 07:00:00,24.061362640142967,78.00457881255174,0.0
2015-01-01 08:00:00,26.005973413519527,70.95664023815392,0.030324518991718324
2015-01-01 09:00:00,27.803176506916113,63.983889523604944,0.039784053817889
2015-01-01 10:00:00,28.8513907916904,60.09268832175795,0.020153782482454224
2015-01-01 11:00:00,29.876280803301086,55.90786193981974,0.030428524302824715
2015-01-01 12:00:00,30.791562034755692,51.962626696028686,0.04034547292558049
2015-01-01 13:00:00,30.703396816532802,51.81941492241939,0.020167045457030772
2015-01-01 14:00:00,30.73525519176196,53.02137071606155,0.0
2015-01-01 15:00:00,30.751279733775796,52.976381958626845,0.0
2015-01-01 16:00:00,28.857649714088183,60.03148278285267,0.0
2015-01-01 17:00:00,26.849190610369337,65.96057718381527,0.0
2015-01-01 18:00:00,25.14429483056389,72.99355751878494,0.0
2015-01-01 19:00:00,24.333471013775114,75.06249122194932,0.0
2015-01-01 20:00:00,23.861779429155224,78.0503522107838,0.0
2015-01-01 21:00:00,23.084705789092226,80.01872581124992,0.0
2015-01-01 22:00:00,22.71407440071283,79.9631885229421,0.0
2015-01-01 23:00:00,22.537755438506384,79.99804115794385,0.0
2015-01-02 00:00:00,22.18110841359573,80.13515480312091,0.0
2015-01-02 01:00:00,21.89045639393248,79.99176758966682,0.0
2015-01-02 02:00:00,21.228102177231506,80.00056200656975,0.0
2015-01-02 03:00:00,20.962911572339532,79.01157973379291,0.0
2015-01-02 04:00:00,20.797888378565336,78.13105698156465,0.0
