date,temp,humidity,precip
2015-01-01 00:00:00,22.500903426466127,82.9658185604241,0.0
2015-01-01 01:00:00,22.31410433207122,83.99011852678163,0.0
2015-01-01 02:00:00,22.09552897016837,85.08008672258826,0.0
2015-01-01 03:00:00,21.91494199884005,85.96322770763135,0.0
2015-01-01 04:00:00,22.09924392774639,85.05123418840489,0.0
2015-01-01 05:00:00,22.13004795357743,85.02232209214364,0.0
2015-01-01 06:00:00,22.302215624453613,85.01418524207067,0.0
2015-01-01 07:00:00,24.081502056953696,77.94341522893366,0.0
2015-01-01 08:00:00,25.966214100968337,71.00367696933995,0.030238360224666923
2015-01-01 09:00:00,27.860367219999983,64.0468330885201,0.039730278597045324
2015-01-01 10:00:00,28.948264846816777,59.944118391145196,0.019990640156619638
2015-01-01 11:00:00,29.80162180969125,56.03658858555737,0.03002057632040018
2015-01-01 12:00:00,30.796132059149073,52.05039534369959,0.040583476931852366
2015-01-01 13:00:00,30.753397158024587,51.941710890916134,0.020036783494665485
2015-01-01 14:00:00,30.70349575167715,53.0578379204401,0.0
2015-01-01 15:00:00,30.562807276482637,52.94946435417379,0.0
2015-01-01 16:00:00,28.728328137662785,60.07160083802253,0.0
2015-01-01 17:00:00,26.82231975963813,66.10994759343113,0.0
2015-01-01 18:00:00,25.29484887586179,72.97885538469673,0.0
2015-01-01 19:00:00,24.360181463165947,74.9927714431244,0.0
2015-01-01 20:00:00,23.734144512774574,77.98560840584666,0.0
2015-01-01 21:00:00,23.132876934422274,80.00988244277085,0.0
2015-01-01 22:00:00,22.778232771312,80.04401831929654,0.0
2015-01-01 23:00:00,22.532952764111144,80.05084528504035,0.0
2015-01-02 00:00:00,22.13091306469675,79.97239375255866,0.0
2015-01-02 01:00:00,21.74701312477242,80.01191317957291,0.0
2015-01-02 02:00:00,21.32660598603303,80.04180331193649,0.0
2015-01-02 03:00:00,20.90043885512044,79.00071176675141,0.0
2015-01-02 04:00:00,20.728104394101585,78.03071192418109,0.0
2015-01-02 05:00:00,20.754827659380325,76.0133367669393,0.0
2015-01-02 06:00:00,20.698173727011064,74.98643233548167,0.0
2015-01-02 07:00:00,22.459602234347834,70.95214138803514,0.0
2015-01-02 08:00:00,24.525293039250045,67.05103651890674,0.0
2015-01-02 09:00:00,26.39414654872284,63.05306721387295,0.0
2015-01-02 10:00:00,27.073650641564573,61.99073105668579,0.0
2015-01-02 11:00:00,27.844202083494935,61.05316490497739,0.03017860301208775
2015-01-02 12:00:00,28.56009181630799,60.06647871141425,0.040325599415227786
2015-01-02 13:00:00,28.205105884121338,62.94213972837971,0.020215004599686753
2015-01-02 14:00:00,27.56439699853197,66.07008598671534,0.06963749689911762
2015-01-02 15:00:00,27.161399234980152,69.08615226291467,0.08936033808903542
2015-01-02 16:00:00,26.290210159590465,73.02500459840421,0.04027971419431344
2015-01-02 17:00:00,25.456532691063174,76.0309300482954,0.07050582865135174
2015-01-02 18:00:00,24.753479891661605,80.09589568311704,0.08888654312677274
2015-01-02 19:00:00,24.615450794986756,79.02947032651605,0.03907408973576241
2015-01-02 20:00:00,24.35799769217205,79.02815065217287,0.0
2015-01-02 21:00:00,24.304771501498745,78.90893551224075,0.0
2015-01-02 22:00:00,24.08070443771991,78.04587022580117,0.0
2015-01-02 23:00:00,23.74590370090458,78.06831553521185,0.0
2015-01-03 00:00:00,23.331475959491303,77.97842443854172,0.0
2015-01-03 01:00:00,23.105549703413665,78.02112907692901,0.0
2015-01-03 02:00:00,22.61256933082567,77.00309349852003,0.0
2015-01-03 03:00:00,22.07269905082885,76.92461761003396,0.0
2015-01-03 04:00:00,21.833137419477172,77.93262604320512,0.0
2015-01-03 05:00:00,21.807603533287324,78.91210762174393,0.0
2015-01-03 06:00:00,21.67393964292766,80.0393705690892,0.0
2015-01-03 07:00:00,23.77805454610879,74.10227894859727,0.0
2015-01-03 08:00:00,25.82524770592007,67.98363538942877,0.0
2015-01-03 09:00:00,28.039441210222424,62.009319394310324,0.0
2015-01-03 10:00:00,29.41981394149696,57.985187693576705,0.0
2015-01-03 11:00:00,30.76244067148468,54.00589745019844,0.0
2015-01-03 12:00:00,32.12170504865588,49.912871740098296,0.0
2015-01-03 13:00:00,31.644181738771522,49.94330174869287,0.0
2015-01-03 14:00:00,31.408696038192822,51.04145010633222,0.0
2015-01-03 15:00:00,30.94326872462284,52.03747078164847,0.0
2015-01-03 16:00:00,29.606357697067008,57.006222010261865,0.0
2015-01-03 17:00:00,28.207540866596126,61.01010305098796,0.0
2015-01-03 18:00:00,26.858674101635764,65.90011791079273,0.0
2015-01-03 19:00:00,26.291576447265168,68.10848624584749,0.0
2015-01-03 20:00:00,25.83482644956802,70.99218206486202,0.0
2015-01-03 21:00:00,25.278036502255773,74.00540464063138,0.0
2015-01-03 22:00:00,24.94761538648995,75.9451703802853,0.0
2015-01-03 23:00:00,24.744557843304207,78.0274842106337,0.0
2015-01-04 00:00:00,24.514772565025844,80.04017606313968,0.0
2015-01-04 01:00:00,24.262819053834402,81.91623806615445,0.0
2015-01-04 02:00:00,23.865736941593706,83.01641520035,0.0
2015-01-04 03:00:00,23.736588043708643,85.0334384279616,0.0
2015-01-04 04:00:00,23.870181400405105,82.9714197359164,0.0
2015-01-04 05:00:00,24.133070116946087,82.00487785187265,0.0
2015-01-04 06:00:00,24.5175207313869,79.9189087951936,0.0
2015-01-04 07:00:00,25.98128195842926,74.98887839657978,0.0
2015-01-04 08:00:00,27.63322773772857,70.02715481220812,0.0
